,측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
2027,20160322,서남권,강서구,71,40,0.025,0.035,0.5,0.007
2028,20160322,동남권,송파구,64,35,0.031,0.045,0.5,0.006
2029,20160322,동북권,중랑구,73,39,0.025,0.051,0.5,0.006
2030,20160322,서남권,금천구,69,45,0.031,0.04,0.6,0.005
2031,20160322,서남권,영등포구,84,44,0.034,0.036,0.7,0.006
2032,20160322,동북권,성북구,69,41,0.02,0.053,0.7,0.006
2033,20160322,동북권,동대문구,73,41,0.029,0.047,0.7,0.008
2034,20160322,동남권,강남구,68,38,0.032,0.04,0.5,0.006
2035,20160322,동북권,노원구,70,50,0.024,0.051,0.7,0.008
2036,20160322,도심권,중구,62,37,0.027,0.053,0.7,0.006
2037,20160322,도심권,종로구,76,63,0.02,0.042,0.4,0.005
2038,20160322,동남권,강동구,73,38,0.02,0.047,0.6,0.005
2039,20160322,동북권,광진구,74,52,0.02,0.042,0.6,0.005
2040,20160322,동남권,서초구,71,36,0.03,0.035,0.4,0.007
2041,20160322,동북권,성동구,75,38,0.026,0.044,0.5,0.007
2042,20160322,서북권,마포구,78,55,0.028,0.044,0.6,0.006
2043,20160322,서남권,구로구,83,40,0.029,0.028,0.6,0.007
2044,20160322,서남권,관악구,72,46,0.034,0.038,0.6,0.006
2045,20160322,동북권,강북구,71,47,0.027,0.049,0.7,0.006
2046,20160322,서남권,양천구,76,49,0.032,0.036,0.6,0.006
2047,20160322,서북권,서대문구,77,47,0.026,0.063,0.6,0.006
2048,20160323,서남권,강서구,79,36,0.029,0.023,0.4,0.005
2049,20160323,서남권,양천구,81,47,0.033,0.029,0.5,0.005
2050,20160323,동남권,송파구,71,37,0.037,0.031,0.5,0.005
2051,20160323,서남권,구로구,92,39,0.029,0.021,0.6,0.006
2052,20160323,동남권,서초구,93,39,0.028,0.029,0.4,0.006
2053,20160323,동북권,도봉구,82,37,0.048,0.028,0.5,0.005
2054,20160323,도심권,용산구,72,52,0.025,0.034,0.7,0.005
2055,20160323,동북권,광진구,86,60,0.023,0.028,0.6,0.005
2056,20160323,서남권,관악구,77,45,0.034,0.03,0.6,0.005
2057,20160323,도심권,종로구,83,66,0.026,0.026,0.3,0.004
2058,20160323,서북권,서대문구,81,47,0.033,0.036,0.6,0.005
2059,20160323,서남권,동작구,86,64,0.032,0.031,0.5,0.005
2060,20160323,동북권,노원구,67,48,0.042,0.02,0.5,0.006
2061,20160323,동북권,중랑구,84,46,0.028,0.031,0.5,0.006
2062,20160323,서남권,영등포구,93,44,0.03,0.031,0.8,0.005
2063,20160323,동남권,강동구,81,42,0.026,0.028,0.5,0.004
2064,20160323,동북권,강북구,80,51,0.034,0.029,0.5,0.005
2065,20160323,동북권,성동구,90,40,0.032,0.029,0.5,0.006
2066,20160323,서남권,금천구,80,48,0.031,0.033,0.6,0.005
2067,20160323,서북권,은평구,79,41,0.037,0.037,0.5,0.006
2068,20160323,동남권,강남구,81,48,0.031,0.032,0.5,0.006
2069,20160323,동북권,성북구,75,46,0.028,0.032,0.6,0.006
2070,20160323,도심권,중구,67,35,0.034,0.034,0.6,0.005
2071,20160323,서북권,마포구,83,54,0.032,0.032,0.5,0.005
2072,20160323,동북권,동대문구,83,43,0.034,0.033,0.6,0.007
2073,20160324,서남권,영등포구,56,21,0.025,0.028,0.7,0.005
2074,20160324,도심권,중구,35,18,0.033,0.03,0.5,0.004
2075,20160324,동북권,동대문구,39,20,0.032,0.029,0.5,0.005
2076,20160324,동북권,도봉구,40,19,0.045,0.021,0.3,0.004
2077,20160324,서남권,관악구,43,24,0.027,0.033,0.5,0.004
2078,20160324,서남권,강서구,54,22,0.024,0.025,0.3,0.005
2079,20160324,동북권,노원구,30,19,0.037,0.017,0.4,0.006
2080,20160324,동북권,광진구,38,25,0.03,0.024,0.4,0.004
2081,20160324,서남권,동작구,38,26,0.026,0.03,0.4,0.004
2082,20160324,서북권,서대문구,47,24,0.031,0.033,0.6,0.004
2083,20160324,동남권,송파구,36,19,0.034,0.025,0.3,0.004
2084,20160324,서북권,은평구,44,23,0.036,0.035,0.4,0.006
2085,20160324,도심권,종로구,37,22,0.026,0.023,0.2,0.003
2086,20160324,서남권,구로구,54,22,0.026,0.021,0.5,0.005
2087,20160324,서남권,양천구,43,22,0.029,0.027,0.5,0.004
2088,20160324,동북권,강북구,32,19,0.032,0.024,0.4,0.003
2089,20160324,동북권,중랑구,39,19,0.026,0.025,0.3,0.005
2090,20160324,동남권,강동구,39,21,0.023,0.026,0.4,0.004
2091,20160324,서북권,마포구,42,24,0.03,0.03,0.4,0.004
2092,20160324,동남권,강남구,39,20,0.03,0.029,0.4,0.005
2093,20160324,동남권,서초구,40,19,0.025,0.028,0.3,0.005
2094,20160324,동북권,성동구,43,20,0.029,0.027,0.3,0.006
2095,20160324,도심권,용산구,32,21,0.028,0.028,0.5,0.004
2096,20160324,서남권,금천구,44,24,0.021,0.036,0.5,0.004
2097,20160324,동북권,성북구,38,21,0.027,0.027,0.4,0.005
2098,20160325,서남권,영등포구,87,35,0.022,0.038,0.8,0.006
2099,20160325,서남권,양천구,69,38,0.024,0.042,0.6,0.006
2100,20160325,동남권,강남구,72,33,0.03,0.046,0.5,0.006
2101,20160325,도심권,용산구,55,35,0.017,0.045,0.6,0.005
2102,20160325,동북권,성북구,69,35,0.019,0.046,0.6,0.006
2103,20160325,동북권,광진구,65,40,0.024,0.04,0.6,0.004
2104,20160325,동북권,도봉구,70,31,0.037,0.037,0.5,0.006
2105,20160325,동남권,송파구,66,32,0.025,0.043,0.5,0.005
2106,20160325,서북권,은평구,71,34,0.029,0.045,0.5,0.007
2107,20160325,서남권,강서구,80,34,0.021,0.038,0.4,0.006
2108,20160325,동북권,성동구,81,33,0.02,0.045,0.5,0.006
2109,20160325,서남권,동작구,69,46,0.022,0.044,0.5,0.005
2110,20160325,서북권,서대문구,76,36,0.026,0.052,0.6,0.005
2111,20160325,서남권,관악구,65,37,0.024,0.046,0.7,0.006
2112,20160325,도심권,종로구,65,43,0.019,0.039,0.3,0.004
2113,20160325,서남권,구로구,90,36,0.021,0.034,0.6,0.007
2114,20160325,동북권,강북구,61,34,0.024,0.039,0.6,0.004
2115,20160325,도심권,중구,63,30,0.026,0.047,0.7,0.005
2116,20160325,동남권,강동구,70,33,0.017,0.043,0.5,0.004
2117,20160325,동남권,서초구,69,33,0.02,0.042,0.4,0.006
2118,20160325,동북권,동대문구,70,33,0.026,0.045,0.6,0.007
2119,20160325,동북권,중랑구,69,30,0.02,0.04,0.5,0.005
2120,20160325,서북권,마포구,70,38,0.025,0.044,0.6,0.005
2121,20160325,서남권,금천구,68,39,0.023,0.044,0.6,0.005
2122,20160325,동북권,노원구,57,34,0.026,0.037,0.6,0.007
2123,20160326,동북권,중랑구,69,40,0.017,0.047,0.7,0.006
2124,20160326,동남권,서초구,65,36,0.022,0.04,0.4,0.006
2125,20160326,동북권,동대문구,66,37,0.028,0.043,0.6,0.007
2126,20160326,도심권,종로구,64,50,0.021,0.037,0.3,0.004
2127,20160326,동남권,송파구,65,36,0.025,0.045,0.5,0.004
2128,20160326,서남권,양천구,67,43,0.031,0.037,0.5,0.005
2129,20160326,동북권,강북구,58,39,0.023,0.043,0.6,0.004
2130,20160326,서남권,금천구,65,43,0.025,0.044,0.7,0.005
2131,20160326,동북권,성동구,77,37,0.025,0.042,0.5,0.006
2132,20160326,도심권,용산구,56,40,0.022,0.045,0.6,0.005
2133,20160326,동북권,성북구,65,38,0.019,0.048,0.6,0.006
2134,20160326,서남권,동작구,64,50,0.023,0.044,0.5,0.005
2135,20160326,동남권,강동구,71,38,0.017,0.046,0.6,0.004
2136,20160326,동북권,도봉구,63,34,0.038,0.039,0.5,0.005
2137,20160326,동북권,광진구,68,48,0.025,0.043,0.6,0.004
2138,20160326,서남권,영등포구,78,38,0.026,0.034,0.7,0.006
2139,20160326,서남권,강서구,68,35,0.026,0.032,0.4,0.006
2140,20160326,서북권,서대문구,69,42,0.029,0.054,0.6,0.005
2141,20160326,서남권,관악구,64,41,0.031,0.04,0.6,0.006
2142,20160326,서북권,마포구,66,44,0.031,0.039,0.5,0.006
2143,20160326,서남권,구로구,74,38,0.027,0.029,0.6,0.007
2144,20160326,도심권,중구,58,34,0.03,0.045,0.7,0.005
2145,20160326,서북권,은평구,67,39,0.026,0.049,0.6,0.007
2146,20160326,동북권,노원구,54,41,0.021,0.044,0.7,0.006
2147,20160326,동남권,강남구,68,38,0.034,0.044,0.5,0.005
2148,20160327,도심권,용산구,58,43,0.031,0.038,0.7,0.006
2149,20160327,서남권,양천구,66,43,0.039,0.032,0.6,0.006
2150,20160327,서남권,동작구,67,54,0.037,0.032,0.5,0.005
2151,20160327,동남권,서초구,65,34,0.038,0.029,0.4,0.007
2152,20160327,동북권,광진구,69,49,0.036,0.037,0.7,0.005
2153,20160327,서남권,금천구,61,40,0.04,0.033,0.6,0.006
2154,20160327,서남권,관악구,60,39,0.043,0.033,0.6,0.007
2155,20160327,동남권,송파구,62,34,0.037,0.038,0.5,0.006
2156,20160327,동북권,중랑구,71,40,0.026,0.039,0.6,0.006
2157,20160327,서남권,구로구,72,34,0.036,0.025,0.6,0.008
2158,20160327,동남권,강동구,70,37,0.024,0.04,0.6,0.005
2159,20160327,서남권,강서구,67,34,0.032,0.032,0.5,0.007
2160,20160327,도심권,중구,56,33,0.041,0.039,0.7,0.007
2161,20160327,동북권,도봉구,66,36,0.048,0.036,0.5,0.006
2162,20160327,서북권,은평구,67,38,0.041,0.04,0.5,0.008
2163,20160327,서남권,영등포구,76,38,0.032,0.029,0.8,0.006
2164,20160327,동북권,성북구,62,39,0.03,0.039,0.7,0.007
2165,20160327,도심권,종로구,68,54,0.029,0.031,0.3,0.006
2166,20160327,동남권,강남구,69,40,0.052,0.033,0.5,0.006
2167,20160327,동북권,동대문구,67,37,0.04,0.036,0.7,0.008
2168,20160327,동북권,노원구,58,43,0.034,0.036,0.7,0.007
2169,20160327,서북권,마포구,69,47,0.039,0.037,0.6,0.007
2170,20160327,동북권,성동구,82,37,0.036,0.036,0.5,0.007
2171,20160327,서북권,서대문구,69,44,0.041,0.044,0.7,0.007
2172,20160327,동북권,강북구,63,43,0.036,0.036,0.6,0.005
2173,20160328,도심권,용산구,62,45,0.027,0.05,0.7,0.006
2174,20160328,동북권,노원구,65,47,0.028,0.053,0.7,0.009
2175,20160328,도심권,종로구,74,58,0.024,0.046,0.4,0.007
2176,20160328,동남권,강남구,71,37,0.046,0.047,0.5,0.008
2177,20160328,서북권,서대문구,69,37,0.037,0.06,0.7,0.008
2178,20160328,서남권,강서구,67,32,0.033,0.039,0.5,0.008
2179,20160328,서남권,동작구,72,56,0.034,0.045,0.6,0.007
2180,20160328,동남권,서초구,71,32,0.034,0.039,0.5,0.008
2181,20160328,동북권,동대문구,71,35,0.033,0.05,0.7,0.009
2182,20160328,도심권,중구,57,32,0.034,0.057,0.8,0.008
2183,20160328,서남권,구로구,78,35,0.036,0.032,0.6,0.009
2184,20160328,동남권,강동구,72,35,0.022,0.052,0.6,0.007
2185,20160328,동북권,성북구,64,38,0.025,0.054,0.8,0.008
2186,20160328,동남권,송파구,64,32,0.03,0.053,0.6,0.008
2187,20160328,서남권,양천구,71,44,0.041,0.041,0.6,0.008
2188,20160328,동북권,중랑구,71,38,0.023,0.052,0.6,0.007
2189,20160328,서북권,마포구,73,48,0.038,0.046,0.6,0.008
2190,20160328,동북권,성동구,77,35,0.031,0.047,0.5,0.007
2191,20160328,서북권,은평구,64,34,0.029,0.054,0.6,0.008
2192,20160328,동북권,강북구,71,47,0.03,0.05,0.7,0.007
2193,20160328,서남권,영등포구,82,37,0.033,0.039,0.9,0.008
2194,20160328,동북권,도봉구,67,32,0.039,0.053,0.6,0.007
2195,20160328,서남권,관악구,67,43,0.041,0.045,0.7,0.008
2196,20160328,동북권,광진구,78,53,0.032,0.05,0.7,0.006
2197,20160328,서남권,금천구,68,44,0.034,0.05,0.7,0.007
2198,20160329,서북권,은평구,99,47,0.061,0.039,0.6,0.008
2199,20160329,서남권,동작구,97,67,0.047,0.031,0.6,0.006
2200,20160329,동북권,강북구,98,58,0.044,0.042,0.7,0.007
2201,20160329,도심권,종로구,98,72,0.033,0.036,0.5,0.006
2202,20160329,동북권,동대문구,99,46,0.047,0.038,0.6,0.009
2203,20160329,도심권,용산구,84,55,0.047,0.034,0.7,0.006
2204,20160329,서북권,마포구,96,59,0.056,0.032,0.6,0.008
2205,20160329,동남권,송파구,88,42,0.057,0.033,0.6,0.007
2206,20160329,동남권,강동구,100,46,0.039,0.032,0.6,0.006
2207,20160329,동북권,중랑구,98,48,0.033,0.04,0.7,0.008
2208,20160329,도심권,중구,81,43,0.046,0.048,0.9,0.008
2209,20160329,동북권,성동구,109,46,0.051,0.037,0.5,0.008
2210,20160329,서남권,관악구,90,52,0.06,0.028,0.7,0.008
2211,20160329,동남권,강남구,97,50,0.064,0.032,0.5,0.008
2212,20160329,서북권,서대문구,99,40,0.057,0.04,0.7,0.007
2213,20160329,동북권,성북구,92,49,0.032,0.05,0.8,0.008
2214,20160329,동남권,서초구,94,42,0.054,0.024,0.5,0.008
2215,20160329,동북권,도봉구,96,44,0.043,0.049,0.7,0.006
2216,20160329,동북권,노원구,87,59,0.044,0.041,0.7,0.009
2217,20160329,서남권,강서구,99,43,0.047,0.025,0.5,0.007
2218,20160329,서남권,양천구,98,53,0.057,0.027,0.6,0.007
2219,20160329,서남권,금천구,95,55,0.057,0.03,0.7,0.007
2220,20160329,동북권,광진구,102,65,0.05,0.04,0.7,0.006
2221,20160329,서남권,구로구,115,47,0.051,0.021,0.7,0.009
2222,20160329,서남권,영등포구,113,50,0.047,0.027,0.8,0.008
2223,20160330,동북권,성동구,110,45,0.027,0.045,0.4,0.006
2224,20160330,동북권,강북구,82,46,0.034,0.033,0.6,0.005
2225,20160330,동북권,중랑구,46,41,0.027,0.047,0.4,0.006
2226,20160330,동남권,서초구,100,43,0.028,0.037,0.5,0.007
2227,20160330,서남권,강서구,98,41,0.03,0.032,0.5,0.007
2228,20160330,동남권,강동구,99,44,0.022,0.04,0.6,0.005
2229,20160330,동북권,성북구,81,45,0.027,0.039,0.6,0.006
2230,20160330,서북권,서대문구,100,55,0.035,0.051,0.6,0.006
2231,20160330,동북권,광진구,101,61,0.031,0.041,0.6,0.005
2232,20160330,동북권,도봉구,77,35,0.038,0.031,0.5,0.005
2233,20160330,도심권,종로구,91,63,0.024,0.033,0.4,0.005
2234,20160330,서남권,영등포구,112,47,0.027,0.036,0.8,0.006
2235,20160330,동북권,동대문구,94,43,0.035,0.037,0.5,0.008
2236,20160330,서남권,동작구,105,71,0.029,0.036,0.6,0.005
2237,20160330,동남권,강남구,101,49,0.04,0.04,0.5,0.007
2238,20160330,서남권,금천구,89,51,0.034,0.039,0.6,0.006
2239,20160330,도심권,중구,77,37,0.032,0.046,0.8,0.006
2240,20160330,서북권,은평구,90,39,0.038,0.043,0.5,0.007
2241,20160330,서남권,양천구,95,49,0.034,0.039,0.6,0.007
2242,20160330,동북권,노원구,78,49,0.031,0.035,0.6,0.007
2243,20160330,도심권,용산구,82,52,0.024,0.043,0.7,0.006
2244,20160330,동남권,송파구,85,40,0.031,0.041,0.5,0.007
2245,20160330,서남권,구로구,111,43,0.028,0.029,0.6,0.008
2246,20160330,서남권,관악구,88,49,0.033,0.038,0.7,0.006
2247,20160330,서북권,마포구,93,53,0.033,0.041,0.6,0.006
2248,20160331,도심권,중구,44,17,0.018,0.067,0.9,0.007
2249,20160331,동북권,노원구,39,20,0.02,0.05,0.6,0.007
2250,20160331,동북권,중랑구,48,18,0.02,0.055,0.6,0.006
2251,20160331,서남권,강서구,59,22,0.014,0.055,0.6,0.007
2252,20160331,동북권,강북구,41,19,0.022,0.049,0.6,0.005
2253,20160331,서남권,관악구,49,24,0.016,0.062,0.8,0.006
2254,20160331,동남권,강동구,55,24,0.013,0.053,0.5,0.005
2255,20160331,서남권,양천구,56,27,0.015,0.066,0.7,0.007
2256,20160331,동북권,성북구,47,16,0.015,0.058,0.7,0.007
2257,20160331,도심권,용산구,42,24,0.012,0.061,0.6,0.006
2258,20160331,동북권,동대문구,51,18,0.02,0.06,0.5,0.008
2259,20160331,서남권,동작구,51,32,0.013,0.063,0.7,0.006
2260,20160331,동남권,서초구,51,19,0.012,0.058,0.6,0.007
2261,20160331,서남권,구로구,66,22,0.013,0.048,0.8,0.008
2262,20160331,서북권,마포구,52,27,0.016,0.063,0.7,0.007
2263,20160331,서남권,금천구,48,24,0.016,0.063,0.7,0.006
2264,20160331,도심권,종로구,48,24,0.014,0.053,0.5,0.006
2265,20160331,동북권,광진구,54,27,0.018,0.051,0.6,0.005
2266,20160331,서남권,영등포구,65,22,0.012,0.058,0.8,0.007
2267,20160331,동남권,강남구,51,19,0.02,0.058,0.5,0.007
2268,20160331,서북권,서대문구,53,22,0.019,0.066,0.7,0.007
2269,20160331,동북권,도봉구,45,16,0.025,0.047,0.5,0.006
2270,20160331,동남권,송파구,52,19,0.018,0.053,0.5,0.007
2271,20160331,서북권,은평구,49,18,0.024,0.057,0.5,0.007
2272,20160331,동북권,성동구,68,22,0.014,0.061,0.5,0.007
2273,20160401,동북권,성동구,91,28,0.021,0.068,0.6,0.007
2274,20160401,동북권,노원구,60,33,0.026,0.057,0.7,0.008
2275,20160401,동남권,강동구,75,32,0.015,0.061,0.6,0.006
2276,20160401,서남권,강서구,81,28,0.019,0.058,0.6,0.009
2277,20160401,서남권,영등포구,86,28,0.016,0.06,0.9,0.007
2278,20160401,도심권,용산구,58,34,0.02,0.063,0.7,0.006
2279,20160401,동남권,강남구,75,29,0.03,0.063,0.6,0.007
2280,20160401,서남권,동작구,68,43,0.02,0.067,0.7,0.006
2281,20160401,서남권,금천구,62,31,0.019,0.073,0.7,0.007
2282,20160401,동북권,광진구,75,40,0.025,0.057,0.6,0.006
2283,20160401,서남권,관악구,67,35,0.023,0.068,0.9,0.007
2284,20160401,도심권,종로구,70,38,0.02,0.056,0.5,0.006
2285,20160401,동북권,중랑구,68,28,0.028,0.061,0.6,0.007
2286,20160401,동북권,성북구,70,24,0.021,0.06,0.7,0.007
2287,20160401,서남권,양천구,68,33,0.022,0.071,0.8,0.009
2288,20160401,동남권,송파구,72,27,0.025,0.06,0.6,0.006
2289,20160401,동북권,강북구,62,32,0.032,0.049,0.6,0.006
2290,20160401,동남권,서초구,84,16,0.017,0.064,0.7,0.008
2291,20160401,도심권,중구,60,24,0.025,0.07,0.9,0.007
2292,20160401,서남권,구로구,91,27,0.017,0.054,0.9,0.008
2293,20160401,서북권,은평구,66,24,0.033,0.059,0.6,0.008
2294,20160401,서북권,서대문구,75,32,0.031,0.038,0.7,0.006
2295,20160401,동북권,동대문구,72,27,0.027,0.065,0.6,0.009
2296,20160401,서북권,마포구,75,38,0.022,0.068,0.8,0.007
2297,20160401,동북권,도봉구,65,24,0.034,0.048,0.5,0.005
2298,20160402,도심권,용산구,69,44,0.033,0.054,0.7,0.007
2299,20160402,동남권,강동구,81,37,0.028,0.05,0.6,0.006
2300,20160402,도심권,종로구,78,53,0.027,0.049,0.5,0.007
2301,20160402,서북권,마포구,81,48,0.039,0.054,0.7,0.007
2302,20160402,서북권,서대문구,86,44,0.04,0.036,0.7,0.007
2303,20160402,동북권,동대문구,80,36,0.038,0.056,0.6,0.01
2304,20160402,도심권,중구,67,32,0.038,0.06,0.9,0.007
2305,20160402,서남권,구로구,99,37,0.033,0.04,0.7,0.009
2306,20160402,동북권,도봉구,70,33,0.041,0.043,0.5,0.006
2307,20160402,동북권,광진구,84,50,0.04,0.05,0.7,0.006
2308,20160402,동남권,서초구,88,19,0.036,0.049,0.6,0.009
2309,20160402,동북권,노원구,69,41,0.039,0.048,0.7,0.008
2310,20160402,동북권,성동구,106,37,0.037,0.056,0.5,0.007
2311,20160402,동북권,강북구,70,40,0.042,0.044,0.7,0.006
2312,20160402,서북권,은평구,79,38,0.046,0.051,0.6,0.008
2313,20160402,동남권,송파구,77,33,0.041,0.051,0.6,0.007
2314,20160402,서남권,금천구,81,45,0.039,0.058,0.7,0.008
2315,20160402,동북권,성북구,76,33,0.028,0.054,0.8,0.007
2316,20160402,서남권,영등포구,93,36,0.032,0.045,0.8,0.007
2317,20160402,서남권,관악구,78,45,0.04,0.054,0.8,0.008
2318,20160402,동남권,강남구,82,37,0.046,0.051,0.6,0.008
2319,20160402,동북권,중랑구,76,38,0.039,0.056,0.6,0.007
2320,20160402,서남권,동작구,77,55,0.036,0.047,0.6,0.007
2321,20160402,서남권,강서구,83,35,0.034,0.043,0.5,0.01
2322,20160402,서남권,양천구,78,41,0.041,0.052,0.7,0.01
2323,20160403,도심권,용산구,47,36,0.027,0.025,0.5,0.004
2324,20160403,서남권,강서구,49,26,0.02,0.029,0.4,0.005
2325,20160403,동남권,송파구,50,28,0.031,0.03,0.4,0.005
2326,20160403,동북권,강북구,46,29,0.032,0.027,0.5,0.003
2327,20160403,동남권,강동구,59,31,0.024,0.025,0.5,0.003
2328,20160403,서북권,은평구,47,28,0.031,0.033,0.5,0.006
2329,20160403,동남권,강남구,56,28,0.034,0.029,0.4,0.005
2330,20160403,동북권,노원구,43,33,0.037,0.02,0.5,0.006
2331,20160403,서남권,구로구,59,28,0.023,0.024,0.5,0.005
2332,20160403,서북권,마포구,55,38,0.029,0.031,0.5,0.004
2333,20160403,도심권,중구,40,24,0.028,0.037,0.7,0.004
2334,20160403,도심권,종로구,52,40,0.023,0.023,0.3,0.004
2335,20160403,서북권,서대문구,48,28,0.033,0.017,0.6,0.004
2336,20160403,서남권,금천구,61,41,0.024,0.038,0.6,0.004
2337,20160403,동북권,성동구,58,29,0.031,0.026,0.4,0.006
2338,20160403,동북권,동대문구,48,25,0.029,0.029,0.4,0.006
2339,20160403,동북권,광진구,62,45,0.033,0.027,0.6,0.004
2340,20160403,동남권,서초구,52,26,0.024,0.032,0.4,0.005
2341,20160403,서남권,관악구,55,33,0.027,0.033,0.6,0.004
2342,20160403,서남권,양천구,53,31,0.026,0.033,0.5,0.004
2343,20160403,동북권,중랑구,49,32,0.031,0.027,0.5,0.005
2344,20160403,동북권,도봉구,43,24,0.031,0.028,0.4,0.004
2345,20160403,서남권,영등포구,58,25,0.019,0.029,0.6,0.003
2346,20160403,서남권,동작구,60,52,0.023,0.036,0.5,0.004
2347,20160403,동북권,성북구,45,26,0.025,0.031,0.6,0.005
2348,20160404,서남권,양천구,33,13,0.023,0.035,0.5,0.004
2349,20160404,서남권,강서구,38,15,0.017,0.031,0.4,0.005
2350,20160404,동북권,성동구,33,11,0.021,0.035,0.3,0.006
2351,20160404,동북권,강북구,23,10,0.022,0.03,0.5,0.003
2352,20160404,동남권,강남구,28,12,0.023,0.033,0.3,0.005
2353,20160404,도심권,중구,26,11,0.021,0.042,0.7,0.004
2354,20160404,도심권,용산구,23,13,0.018,0.035,0.5,0.005
2355,20160404,서북권,서대문구,32,14,0.022,0.024,0.6,0.004
2356,20160404,동북권,광진구,25,12,0.027,0.026,0.4,0.004
2357,20160404,서남권,영등포구,39,14,0.014,0.036,0.6,0.003
2358,20160404,서남권,관악구,32,14,0.02,0.038,0.5,0.004
2359,20160404,서북권,마포구,30,15,0.021,0.038,0.5,0.004
2360,20160404,서남권,동작구,31,18,0.017,0.038,0.5,0.004
2361,20160404,서남권,구로구,38,13,0.017,0.029,0.5,0.005
2362,20160404,동북권,노원구,21,10,0.024,0.028,0.5,0.006
2363,20160404,동북권,도봉구,27,10,0.027,0.027,0.3,0.003
2364,20160404,도심권,종로구,27,11,0.017,0.032,0.3,0.004
2365,20160404,동북권,중랑구,25,11,0.025,0.03,0.6,0.005
2366,20160404,동남권,송파구,25,10,0.023,0.03,0.4,0.004
2367,20160404,서남권,금천구,28,12,0.021,0.037,0.5,0.004
2368,20160404,서북권,은평구,31,13,0.026,0.039,0.4,0.006
2369,20160404,동북권,성북구,30,12,0.018,0.036,0.4,0.005
2370,20160404,동북권,동대문구,30,12,0.022,0.037,0.4,0.006
2371,20160404,동남권,강동구,28,12,0.016,0.03,0.4,0.004
2372,20160404,동남권,서초구,33,12,0.018,0.036,0.3,0.005
2373,20160405,동북권,동대문구,60,20,0.032,0.04,0.5,0.009
2374,20160405,서남권,양천구,53,19,0.033,0.032,0.4,0.008
2375,20160405,서남권,강서구,64,19,0.023,0.032,0.4,0.008
2376,20160405,동북권,노원구,50,25,0.021,0.047,0.6,0.008
2377,20160405,동북권,성동구,68,18,0.029,0.041,0.3,0.007
2378,20160405,서북권,은평구,61,21,0.027,0.05,0.5,0.008
2379,20160405,동북권,강북구,52,23,0.025,0.045,0.6,0.006
2380,20160405,동남권,강동구,59,21,0.02,0.041,0.5,0.005
2381,20160405,동북권,성북구,62,21,0.021,0.046,0.5,0.008
2382,20160405,도심권,용산구,47,24,0.026,0.039,0.6,0.006
2383,20160405,동남권,송파구,56,19,0.03,0.041,0.4,0.006
2384,20160405,서남권,동작구,56,29,0.031,0.033,0.4,0.006
2385,20160405,서남권,관악구,53,22,0.032,0.034,0.5,0.007
2386,20160405,도심권,중구,52,18,0.03,0.045,0.7,0.007
2387,20160405,서북권,서대문구,67,24,0.028,0.027,0.6,0.007
2388,20160405,서남권,영등포구,69,20,0.026,0.03,0.5,0.007
2389,20160405,동남권,강남구,58,21,0.035,0.037,0.4,0.006
2390,20160405,서남권,구로구,66,18,0.029,0.024,0.5,0.01
2391,20160405,동북권,광진구,58,24,0.031,0.037,0.5,0.005
2392,20160405,도심권,종로구,59,25,0.021,0.039,0.4,0.007
2393,20160405,서남권,금천구,53,21,0.029,0.037,0.4,0.006
2394,20160405,서북권,마포구,56,24,0.032,0.037,0.5,0.008
2395,20160405,동북권,중랑구,58,24,0.024,0.047,0.8,0.007
2396,20160405,동남권,서초구,57,18,0.03,0.034,0.4,0.007
2397,20160405,동북권,도봉구,57,20,0.026,0.045,0.5,0.006
2398,20160406,동북권,노원구,64,39,0.033,0.043,0.6,0.008
2399,20160406,동북권,도봉구,68,29,0.03,0.051,0.5,0.006
2400,20160406,서북권,은평구,73,31,0.029,0.056,0.6,0.008
2401,20160406,서북권,서대문구,78,41,0.027,0.037,0.7,0.007
2402,20160406,서남권,영등포구,83,32,0.021,0.046,0.7,0.007
2403,20160406,동남권,서초구,78,30,0.022,0.052,0.5,0.008
2404,20160406,서남권,금천구,72,42,0.027,0.056,0.6,0.007
2405,20160406,동남권,강남구,72,29,0.033,0.049,0.5,0.007
2406,20160406,도심권,용산구,62,40,0.027,0.046,0.6,0.007
2407,20160406,도심권,종로구,77,49,0.02,0.049,0.5,0.007
2408,20160406,동북권,광진구,76,44,0.031,0.046,0.6,0.007
2409,20160406,도심권,중구,66,30,0.02,0.066,0.9,0.007
2410,20160406,동북권,성동구,82,30,0.026,0.054,0.4,0.007
2411,20160406,서북권,마포구,78,45,0.031,0.051,0.6,0.008
2412,20160406,동북권,중랑구,69,32,0.033,0.046,0.6,0.008
2413,20160406,동북권,동대문구,75,32,0.03,0.053,0.6,0.01
2414,20160406,동북권,강북구,72,41,0.031,0.05,0.6,0.006
2415,20160406,동북권,성북구,70,30,0.02,0.058,0.7,0.008
2416,20160406,서남권,양천구,76,40,0.027,0.053,0.6,0.009
2417,20160406,서남권,동작구,78,56,0.025,0.051,0.6,0.007
2418,20160406,동남권,강동구,75,31,0.023,0.044,0.6,0.006
2419,20160406,서남권,구로구,87,31,0.024,0.038,0.7,0.01
2420,20160406,서남권,강서구,74,29,0.022,0.046,0.5,0.008
2421,20160406,동남권,송파구,68,28,0.031,0.048,0.5,0.007
