,측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
3820,20170602,서남권,강서구,35,9,0.046,0.018,0.2,0.007
3821,20170602,동남권,송파구,33,9,0.038,0.016,0.3,0.004
3822,20170602,동남권,강남구,31,9,0.032,0.016,0.2,0.004
3823,20170602,동남권,서초구,29,10,0.038,0.018,0.3,0.005
3824,20170602,동남권,강동구,32,8,0.04,0.016,0.3,0.003
3825,20170603,도심권,중구,25,10,0.039,0.02,0.3,0.003
3826,20170603,도심권,용산구,26,12,0.033,0.018,0.2,0.003
3827,20170603,도심권,종로구,25,8,0.038,0.02,0.4,0.003
3828,20170603,서북권,서대문구,38,12,0.033,0.026,0.5,0.005
3829,20170603,서북권,은평구,32,12,0.034,0.019,0.3,0.005
3830,20170603,서북권,마포구,30,15,0.036,0.015,0.4,0.004
3831,20170603,동북권,도봉구,32,12,0.043,0.01,0.5,0.003
3832,20170603,동북권,성북구,35,12,0.034,0.019,0.4,0.003
3833,20170603,동북권,동대문구,27,9,0.033,0.017,0.4,0.004
3834,20170603,동북권,중랑구,35,12,0.035,0.017,0.2,0.005
3835,20170603,동북권,성동구,57,12,0.038,0.018,0.2,0.004
3836,20170603,동북권,광진구,25,5,0.038,0.017,0.4,0.003
3837,20170603,동북권,노원구,27,10,0.046,0.012,0.3,0.003
3838,20170603,동북권,강북구,20,7,0.05,0.008,0.3,0.003
3839,20170603,서남권,양천구,24,13,0.037,0.016,0.4,0.004
3840,20170603,서남권,관악구,36,13,0.041,0.015,0.3,0.003
3841,20170603,서남권,동작구,23,10,0.043,0.013,0.3,0.003
3842,20170603,서남권,영등포구,39,13,0.034,0.022,0.5,0.003
3843,20170603,서남권,구로구,34,13,0.037,0.012,0.4,0.005
3844,20170603,서남권,강서구,36,10,0.045,0.018,0.3,0.007
3845,20170603,서남권,금천구,30,10,0.039,0.018,0.4,0.003
3846,20170603,동남권,송파구,35,12,0.04,0.015,0.4,0.004
3847,20170603,동남권,강남구,31,7,0.032,0.015,0.2,0.004
3848,20170603,동남권,강동구,33,9,0.039,0.016,0.4,0.003
3849,20170603,동남권,서초구,32,11,0.04,0.016,0.4,0.005
3850,20170604,도심권,중구,24,10,0.045,0.021,0.3,0.002
3851,20170604,도심권,종로구,23,7,0.045,0.018,0.3,0.003
3852,20170604,도심권,용산구,21,12,0.037,0.02,0.2,0.003
3853,20170604,서북권,은평구,26,10,0.039,0.021,0.4,0.005
3854,20170604,서북권,마포구,28,16,0.043,0.015,0.3,0.003
3855,20170604,서북권,서대문구,35,12,0.039,0.026,0.4,0.005
3856,20170604,동북권,중랑구,30,11,0.043,0.014,0.2,0.005
3857,20170604,동북권,동대문구,26,9,0.038,0.017,0.4,0.004
3858,20170604,동북권,성북구,30,11,0.039,0.018,0.4,0.003
3859,20170604,동북권,도봉구,32,11,0.048,0.011,0.5,0.004
3860,20170604,동북권,강북구,17,6,0.055,0.01,0.3,0.003
3861,20170604,동북권,노원구,27,11,0.053,0.011,0.3,0.003
3862,20170604,동북권,광진구,24,5,0.037,0.022,0.4,0.003
3863,20170604,동북권,성동구,44,12,0.041,0.02,0.2,0.004
3864,20170604,서남권,구로구,31,12,0.04,0.015,0.4,0.005
3865,20170604,서남권,양천구,22,13,0.044,0.016,0.3,0.004
3866,20170604,서남권,금천구,26,10,0.043,0.019,0.3,0.003
3867,20170604,서남권,관악구,32,15,0.043,0.019,0.3,0.003
3868,20170604,서남권,동작구,21,10,0.046,0.016,0.3,0.003
3869,20170604,서남권,영등포구,33,11,0.044,0.022,0.5,0.003
3870,20170604,서남권,강서구,32,10,0.056,0.017,0.2,0.006
3871,20170604,동남권,송파구,34,14,0.036,0.022,0.4,0.004
3872,20170604,동남권,강남구,36,8,0.033,0.02,0.2,0.005
3873,20170604,동남권,서초구,29,11,0.042,0.02,0.4,0.005
3874,20170604,동남권,강동구,32,10,0.037,0.022,0.4,0.003
3875,20170605,도심권,종로구,22,9,0.049,0.029,0.4,0.003
3876,20170605,도심권,중구,22,11,0.046,0.036,0.4,0.003
3877,20170605,도심권,용산구,20,14,0.047,0.025,0.2,0.003
3878,20170605,서북권,서대문구,30,14,0.045,0.03,0.5,0.005
3879,20170605,서북권,은평구,26,12,0.043,0.025,0.4,0.005
3880,20170605,서북권,마포구,27,19,0.046,0.027,0.4,0.004
3881,20170605,동북권,광진구,21,7,0.047,0.023,0.4,0.003
3882,20170605,동북권,강북구,14,7,0.057,0.02,0.3,0.003
3883,20170605,동북권,노원구,21,10,0.053,0.022,0.3,0.002
3884,20170605,동북권,도봉구,22,12,0.051,0.018,0.5,0.004
3885,20170605,동북권,성북구,26,12,0.042,0.028,0.5,0.003
3886,20170605,동북권,동대문구,20,11,0.042,0.024,0.4,0.004
3887,20170605,동북권,성동구,30,14,0.048,0.027,0.2,0.004
3888,20170605,동북권,중랑구,27,13,0.047,0.022,0.2,0.005
3889,20170605,서남권,동작구,22,13,0.052,0.026,0.3,0.003
3890,20170605,서남권,양천구,23,16,0.044,0.028,0.4,0.004
3891,20170605,서남권,금천구,31,15,0.044,0.033,0.4,0.004
3892,20170605,서남권,관악구,35,19,0.046,0.032,0.4,0.004
3893,20170605,서남권,영등포구,33,14,0.045,0.034,0.6,0.003
3894,20170605,서남권,구로구,32,16,0.042,0.023,0.4,0.005
3895,20170605,서남권,강서구,30,13,0.058,0.029,0.3,0.007
3896,20170605,동남권,강동구,27,11,0.047,0.02,0.4,0.003
3897,20170605,동남권,강남구,30,11,0.039,0.024,0.2,0.004
3898,20170605,동남권,송파구,29,14,0.047,0.021,0.4,0.003
3899,20170605,동남권,서초구,29,14,0.047,0.029,0.4,0.005
3900,20170606,도심권,종로구,17,7,0.041,0.022,0.4,0.003
3901,20170606,도심권,용산구,12,11,0.042,0.014,0.2,0.003
3902,20170606,도심권,중구,18,10,0.036,0.029,0.3,0.002
3903,20170606,서북권,서대문구,23,11,0.035,0.026,0.4,0.005
3904,20170606,서북권,은평구,24,12,0.035,0.022,0.4,0.005
3905,20170606,서북권,마포구,22,15,0.041,0.015,0.3,0.003
3906,20170606,동북권,도봉구,18,11,0.041,0.014,0.5,0.004
3907,20170606,동북권,성북구,22,6,0.033,0.024,0.5,0.003
3908,20170606,동북권,동대문구,19,9,0.032,0.019,0.3,0.004
3909,20170606,동북권,중랑구,22,10,0.038,0.016,0.2,0.005
3910,20170606,동북권,성동구,25,10,0.04,0.019,0.2,0.004
3911,20170606,동북권,광진구,16,5,0.042,0.016,0.4,0.003
3912,20170606,동북권,노원구,20,10,0.049,0.014,0.3,0.003
3913,20170606,동북권,강북구,17,7,0.044,0.02,0.3,0.003
3914,20170606,서남권,양천구,19,14,0.037,0.02,0.3,0.004
3915,20170606,서남권,관악구,31,17,0.04,0.021,0.3,0.003
3916,20170606,서남권,동작구,16,10,0.042,0.017,0.3,0.002
3917,20170606,서남권,영등포구,24,10,0.042,0.022,0.5,0.002
3918,20170606,서남권,구로구,23,11,0.04,0.014,0.4,0.004
3919,20170606,서남권,강서구,24,11,0.046,0.026,0.3,0.007
3920,20170606,서남권,금천구,21,10,0.047,0.015,0.3,0.003
3921,20170606,동남권,송파구,20,10,0.045,0.013,0.4,0.004
3922,20170606,동남권,강동구,18,8,0.045,0.011,0.3,0.003
3923,20170606,동남권,서초구,21,10,0.042,0.017,0.3,0.005
3924,20170606,동남권,강남구,21,9,0.03,0.018,0.2,0.004
3925,20170607,도심권,중구,14,9,0.024,0.028,0.4,0.002
3926,20170607,도심권,용산구,11,10,0.022,0.021,0.3,0.003
3927,20170607,도심권,종로구,15,8,0.026,0.026,0.5,0.002
3928,20170607,서북권,서대문구,18,11,0.023,0.028,0.5,0.004
3929,20170607,서북권,은평구,17,11,0.024,0.023,0.5,0.005
3930,20170607,서북권,마포구,20,16,0.027,0.021,0.4,0.003
3931,20170607,동북권,도봉구,13,9,0.028,0.018,0.5,0.004
3932,20170607,동북권,성북구,15,10,0.025,0.022,0.6,0.003
3933,20170607,동북권,동대문구,18,9,0.02,0.022,0.4,0.004
3934,20170607,동북권,중랑구,15,11,0.022,0.02,0.3,0.005
3935,20170607,동북권,성동구,15,9,0.023,0.021,0.3,0.004
3936,20170607,동북권,광진구,13,5,0.026,0.023,0.5,0.003
3937,20170607,동북권,노원구,17,8,0.032,0.021,0.4,0.002
3938,20170607,동북권,강북구,13,6,0.036,0.013,0.3,0.002
3939,20170607,서남권,양천구,15,12,0.023,0.021,0.4,0.005
3940,20170607,서남권,관악구,26,15,0.032,0.019,0.3,0.003
3941,20170607,서남권,동작구,12,9,0.033,0.018,0.3,0.002
3942,20170607,서남권,영등포구,18,10,0.028,0.025,0.6,0.002
3943,20170607,서남권,구로구,17,10,0.029,0.016,0.4,0.004
3944,20170607,서남권,강서구,17,10,0.031,0.024,0.3,0.006
3945,20170607,서남권,금천구,20,10,0.027,0.023,0.4,0.003
3946,20170607,동남권,송파구,17,9,0.024,0.022,0.5,0.003
3947,20170607,동남권,강남구,12,9,0.017,0.021,0.3,0.004
3948,20170607,동남권,강동구,16,8,0.022,0.019,0.4,0.003
3949,20170607,동남권,서초구,18,9,0.03,0.02,0.4,0.005
3950,20170608,도심권,용산구,45,28,0.05,0.023,0.4,0.003
3951,20170608,도심권,종로구,39,25,0.057,0.027,0.6,0.003
3952,20170608,도심권,중구,38,25,0.057,0.026,0.6,0.003
3953,20170608,서북권,서대문구,51,29,0.049,0.027,0.6,0.005
3954,20170608,서북권,은평구,45,27,0.042,0.024,0.6,0.005
3955,20170608,서북권,마포구,42,31,0.056,0.019,0.6,0.004
3956,20170608,동북권,도봉구,38,27,0.055,0.019,0.6,0.004
3957,20170608,동북권,성북구,45,29,0.048,0.027,0.7,0.004
3958,20170608,동북권,동대문구,35,25,0.045,0.02,0.5,0.004
3959,20170608,동북권,중랑구,45,32,0.047,0.024,0.4,0.006
3960,20170608,동북권,성동구,43,29,0.054,0.02,0.7,0.004
3961,20170608,동북권,광진구,37,24,0.056,0.022,0.6,0.004
3962,20170608,동북권,노원구,38,24,0.058,0.024,0.5,0.003
3963,20170608,동북권,강북구,34,22,0.06,0.02,0.5,0.003
3964,20170608,서남권,양천구,44,38,0.052,0.021,0.6,0.005
3965,20170608,서남권,관악구,55,37,0.061,0.019,0.5,0.004
3966,20170608,서남권,동작구,43,29,0.063,0.02,0.5,0.003
3967,20170608,서남권,영등포구,51,28,0.058,0.026,0.7,0.003
3968,20170608,서남권,구로구,48,32,0.054,0.016,0.7,0.005
3969,20170608,서남권,강서구,47,27,0.065,0.025,0.5,0.007
3970,20170608,서남권,금천구,53,31,0.058,0.023,0.6,0.004
3971,20170608,동남권,서초구,47,28,0.056,0.019,0.6,0.006
3972,20170608,동남권,강남구,48,31,0.045,0.019,0.5,0.005
3973,20170608,동남권,송파구,44,27,0.055,0.022,0.6,0.005
3974,20170608,동남권,강동구,42,21,0.053,0.019,0.6,0.003
3975,20170609,도심권,중구,56,36,0.055,0.032,0.6,0.004
3976,20170609,도심권,종로구,58,38,0.055,0.032,0.7,0.005
3977,20170609,도심권,용산구,64,37,0.05,0.022,0.4,0.004
3978,20170609,서북권,은평구,62,40,0.048,0.025,0.6,0.005
3979,20170609,서북권,서대문구,71,42,0.053,0.027,0.5,0.006
3980,20170609,서북권,마포구,53,40,0.061,0.018,0.6,0.006
3981,20170609,동북권,노원구,58,36,0.057,0.029,0.6,0.004
3982,20170609,동북권,강북구,57,38,0.069,0.022,0.6,0.005
3983,20170609,동북권,도봉구,59,41,0.057,0.025,0.7,0.006
3984,20170609,동북권,성북구,63,41,0.047,0.03,0.8,0.005
3985,20170609,동북권,동대문구,51,34,0.042,0.021,0.5,0.005
3986,20170609,동북권,중랑구,62,44,0.047,0.025,0.4,0.006
3987,20170609,동북권,성동구,58,31,0.056,0.022,0.7,0.004
3988,20170609,동북권,광진구,53,36,0.054,0.028,0.6,0.004
3989,20170609,서남권,강서구,61,38,0.066,0.022,0.5,0.008
3990,20170609,서남권,구로구,61,33,0.058,0.014,0.6,0.007
3991,20170609,서남권,영등포구,66,35,0.063,0.024,0.8,0.005
3992,20170609,서남권,동작구,56,38,0.067,0.019,0.5,0.004
3993,20170609,서남권,관악구,68,46,0.066,0.018,0.5,0.005
3994,20170609,서남권,양천구,59,52,0.052,0.019,0.6,0.005
3995,20170609,서남권,금천구,65,38,0.06,0.023,0.5,0.004
3996,20170609,동남권,강남구,62,42,0.047,0.019,0.5,0.005
3997,20170609,동남권,서초구,60,33,0.061,0.017,0.5,0.006
3998,20170609,동남권,송파구,61,34,0.057,0.025,0.5,0.005
3999,20170609,동남권,강동구,60,29,0.054,0.02,0.6,0.003
4000,20170610,도심권,종로구,42,20,0.048,0.023,0.4,0.003
4001,20170610,도심권,용산구,49,23,0.038,0.022,0.3,0.003
4002,20170610,도심권,중구,41,19,0.05,0.022,0.4,0.002
4003,20170610,서북권,은평구,47,23,0.039,0.019,0.4,0.005
4004,20170610,서북권,마포구,42,24,0.045,0.019,0.4,0.003
4005,20170610,서북권,서대문구,54,25,0.04,0.026,0.4,0.005
4006,20170610,동북권,성북구,50,25,0.044,0.019,0.5,0.003
4007,20170610,동북권,동대문구,39,21,0.039,0.022,0.4,0.004
4008,20170610,동북권,중랑구,52,28,0.039,0.022,0.3,0.005
4009,20170610,동북권,성동구,49,17,0.039,0.022,0.5,0.003
4010,20170610,동북권,광진구,45,22,0.044,0.025,0.4,0.004
4011,20170610,동북권,노원구,47,22,0.052,0.018,0.4,0.003
4012,20170610,동북권,강북구,39,18,0.054,0.011,0.3,0.003
4013,20170610,동북권,도봉구,45,23,0.048,0.014,0.5,0.004
4014,20170610,서남권,구로구,53,13,0.043,0.016,0.4,0.005
4015,20170610,서남권,영등포구,55,20,0.045,0.026,0.4,0.003
4016,20170610,서남권,동작구,51,22,0.05,0.019,0.3,0.002
4017,20170610,서남권,관악구,56,32,0.048,0.018,0.3,0.003
4018,20170610,서남권,강서구,54,23,0.052,0.023,0.3,0.007
4019,20170610,서남권,금천구,55,23,0.043,0.025,0.4,0.003
4020,20170610,서남권,양천구,47,32,0.042,0.019,0.4,0.004
4021,20170610,동남권,서초구,51,18,0.043,0.022,0.4,0.005
4022,20170610,동남권,강동구,54,20,0.042,0.021,0.4,0.003
4023,20170610,동남권,송파구,52,22,0.043,0.022,0.5,0.004
4024,20170610,동남권,강남구,54,31,0.036,0.019,0.3,0.004
4025,20170611,도심권,중구,24,8,0.035,0.027,0.3,0.002
4026,20170611,도심권,용산구,20,11,0.032,0.021,0.2,0.003
4027,20170611,도심권,종로구,24,6,0.035,0.024,0.4,0.003
4028,20170611,서북권,서대문구,38,11,0.034,0.027,0.4,0.004
4029,20170611,서북권,마포구,26,12,0.033,0.021,0.4,0.003
4030,20170611,서북권,은평구,28,10,0.036,0.019,0.3,0.005
4031,20170611,동북권,중랑구,29,11,0.038,0.015,0.2,0.005
4032,20170611,동북권,성동구,34,9,0.036,0.018,0.5,0.004
4033,20170611,동북권,광진구,23,5,0.035,0.019,0.3,0.004
4034,20170611,동북권,노원구,25,9,0.037,0.021,0.4,0.002
4035,20170611,동북권,도봉구,29,10,0.037,0.016,0.4,0.004
4036,20170611,동북권,강북구,19,5,0.044,0.013,0.3,0.002
4037,20170611,동북권,성북구,33,11,0.032,0.021,0.4,0.003
4038,20170611,동북권,동대문구,25,9,0.032,0.022,0.3,0.004
4039,20170611,서남권,양천구,26,13,0.035,0.021,0.4,0.005
4040,20170611,서남권,관악구,37,15,0.036,0.022,0.3,0.003
4041,20170611,서남권,동작구,29,9,0.038,0.02,0.3,0.002
4042,20170611,서남권,영등포구,37,10,0.037,0.026,0.4,0.002
4043,20170611,서남권,구로구,32,6,0.035,0.016,0.4,0.004
4044,20170611,서남권,강서구,39,11,0.04,0.027,0.3,0.007
4045,20170611,서남권,금천구,30,9,0.036,0.025,0.4,0.003
4046,20170611,동남권,송파구,31,11,0.036,0.02,0.3,0.004
4047,20170611,동남권,강동구,31,9,0.038,0.016,0.3,0.003
4048,20170611,동남권,강남구,31,9,0.029,0.02,0.3,0.004
4049,20170611,동남권,서초구,35,8,0.035,0.023,0.4,0.005
4050,20170612,도심권,종로구,26,8,0.048,0.021,0.3,0.003
4051,20170612,도심권,중구,25,11,0.046,0.025,0.3,0.002
4052,20170612,도심권,용산구,23,13,0.043,0.018,0.2,0.003
4053,20170612,서북권,서대문구,37,14,0.043,0.025,0.4,0.005
4054,20170612,서북권,은평구,36,14,0.049,0.017,0.4,0.003
4055,20170612,서북권,마포구,27,14,0.044,0.016,0.3,0.004
4056,20170612,동북권,성북구,34,13,0.04,0.023,0.5,0.003
4057,20170612,동북권,노원구,27,11,0.055,0.016,0.3,0.002
4058,20170612,동북권,강북구,21,9,0.052,0.016,0.3,0.003
4059,20170612,동북권,도봉구,30,14,0.048,0.015,0.4,0.004
4060,20170612,동북권,동대문구,27,11,0.038,0.018,0.3,0.004
4061,20170612,동북권,중랑구,33,14,0.043,0.018,0.2,0.005
4062,20170612,동북권,성동구,36,15,0.048,0.018,0.5,0.004
4063,20170612,동북권,광진구,25,8,0.046,0.019,0.3,0.005
4064,20170612,서남권,양천구,24,16,0.045,0.018,0.3,0.004
4065,20170612,서남권,관악구,38,18,0.047,0.019,0.3,0.003
4066,20170612,서남권,동작구,30,12,0.046,0.021,0.3,0.003
4067,20170612,서남권,영등포구,35,13,0.047,0.024,0.5,0.003
4068,20170612,서남권,구로구,33,10,0.044,0.013,0.4,0.005
4069,20170612,서남권,강서구,37,13,0.055,0.02,0.2,0.006
4070,20170612,서남권,금천구,31,12,0.045,0.022,0.3,0.003
4071,20170612,동남권,송파구,33,11,0.049,0.017,0.3,0.004
4072,20170612,동남권,강남구,30,13,0.037,0.019,0.3,0.004
4073,20170612,동남권,서초구,35,11,0.045,0.018,0.3,0.005
4074,20170612,동남권,강동구,34,11,0.047,0.016,0.3,0.003
4075,20170613,도심권,종로구,30,14,0.033,0.023,0.4,0.003
4076,20170613,도심권,중구,28,14,0.035,0.022,0.3,0.003
4077,20170613,도심권,용산구,30,18,0.025,0.021,0.2,0.003
4078,20170613,서북권,서대문구,42,18,0.03,0.026,0.4,0.005
4079,20170613,서북권,은평구,40,18,0.037,0.018,0.4,0.002
4080,20170613,서북권,마포구,33,19,0.032,0.018,0.3,0.003
4081,20170613,동북권,성동구,39,16,0.029,0.021,0.5,0.004
4082,20170613,동북권,도봉구,36,18,0.034,0.018,0.5,0.005
4083,20170613,동북권,동대문구,30,13,0.023,0.02,0.3,0.004
4084,20170613,동북권,성북구,38,17,0.029,0.022,0.5,0.003
4085,20170613,동북권,노원구,32,16,0.038,0.018,0.3,0.002
4086,20170613,동북권,강북구,27,14,0.037,0.016,0.3,0.002
4087,20170613,동북권,광진구,27,11,0.031,0.021,0.4,0.004
4088,20170613,동북권,중랑구,36,18,0.028,0.02,0.2,0.006
4089,20170613,서남권,양천구,32,22,0.032,0.018,0.3,0.004
4090,20170613,서남권,금천구,38,17,0.03,0.023,0.3,0.003
4091,20170613,서남권,관악구,45,23,0.035,0.019,0.3,0.004
4092,20170613,서남권,동작구,37,17,0.035,0.02,0.3,0.003
4093,20170613,서남권,영등포구,44,17,0.034,0.026,0.5,0.003
4094,20170613,서남권,구로구,40,18,0.032,0.015,0.4,0.005
4095,20170613,서남권,강서구,40,17,0.04,0.019,0.2,0.006
4096,20170613,동남권,강동구,38,14,0.029,0.021,0.3,0.003
4097,20170613,동남권,강남구,41,19,0.024,0.021,0.3,0.005
4098,20170613,동남권,서초구,43,15,0.032,0.021,0.4,0.005
4099,20170613,동남권,송파구,40,16,0.03,0.024,0.4,0.004
4100,20170614,도심권,중구,37,19,0.039,0.027,0.3,0.003
4101,20170614,도심권,용산구,46,23,0.035,0.023,0.3,0.004
4102,20170614,도심권,종로구,38,19,0.036,0.028,0.4,0.004
4103,20170614,서북권,서대문구,51,23,0.034,0.028,0.4,0.005
4104,20170614,서북권,은평구,49,22,0.047,0.019,0.4,0.002
4105,20170614,서북권,마포구,38,23,0.038,0.021,0.4,0.004
4106,20170614,동북권,도봉구,41,22,0.045,0.016,0.5,0.004
4107,20170614,동북권,성북구,48,24,0.034,0.025,0.6,0.003
4108,20170614,동북권,동대문구,47,26,0.034,0.021,0.3,0.004
4109,20170614,동북권,중랑구,48,25,0.03,0.026,0.3,0.006
4110,20170614,동북권,성동구,49,21,0.036,0.023,0.6,0.004
4111,20170614,동북권,광진구,37,18,0.036,0.026,0.4,0.005
4112,20170614,동북권,노원구,38,19,0.041,0.021,0.4,0.003
4113,20170614,동북권,강북구,30,17,0.047,0.015,0.3,0.003
4114,20170614,서남권,양천구,37,26,0.035,0.021,0.4,0.005
4115,20170614,서남권,관악구,49,28,0.042,0.017,0.3,0.004
4116,20170614,서남권,동작구,39,20,0.043,0.016,0.3,0.003
4117,20170614,서남권,영등포구,51,21,0.039,0.026,0.5,0.004
4118,20170614,서남권,구로구,44,21,0.038,0.014,0.4,0.005
4119,20170614,서남권,강서구,47,21,0.043,0.024,0.3,0.007
4120,20170614,서남권,금천구,41,21,0.039,0.02,0.3,0.003
4121,20170614,동남권,송파구,51,20,0.04,0.024,0.5,0.004
4122,20170614,동남권,강남구,48,20,0.032,0.02,0.3,0.005
4123,20170614,동남권,강동구,48,19,0.036,0.024,0.4,0.003
4124,20170614,동남권,서초구,46,18,0.041,0.019,0.4,0.006
4125,20170615,도심권,종로구,45,27,0.044,0.032,0.5,0.005
4126,20170615,도심권,중구,44,25,0.043,0.031,0.4,0.004
4127,20170615,도심권,용산구,59,27,0.041,0.024,0.3,0.005
4128,20170615,서북권,서대문구,61,28,0.038,0.029,0.4,0.006
4129,20170615,서북권,은평구,60,28,0.042,0.03,0.5,0.003
4130,20170615,서북권,마포구,44,26,0.047,0.02,0.4,0.005
4131,20170615,동북권,중랑구,58,31,0.036,0.031,0.3,0.007
4132,20170615,동북권,노원구,49,28,0.045,0.032,0.4,0.004
4133,20170615,동북권,강북구,40,24,0.05,0.024,0.4,0.004
4134,20170615,동북권,도봉구,54,30,0.044,0.027,0.6,0.005
4135,20170615,동북권,성북구,58,29,0.038,0.031,0.7,0.005
4136,20170615,동북권,동대문구,43,23,0.042,0.023,0.3,0.006
4137,20170615,동북권,성동구,54,23,0.045,0.022,0.5,0.004
4138,20170615,동북권,광진구,43,23,0.046,0.027,0.4,0.005
4139,20170615,서남권,구로구,51,25,0.045,0.013,0.4,0.006
4140,20170615,서남권,영등포구,57,24,0.047,0.025,0.5,0.004
4141,20170615,서남권,동작구,46,25,0.051,0.018,0.3,0.004
4142,20170615,서남권,관악구,54,31,0.049,0.018,0.3,0.005
4143,20170615,서남권,금천구,50,24,0.044,0.022,0.4,0.005
4144,20170615,서남권,양천구,50,30,0.04,0.02,0.4,0.005
4145,20170615,서남권,강서구,53,24,0.043,0.024,0.3,0.008
4146,20170615,동남권,강동구,56,22,0.048,0.023,0.4,0.004
4147,20170615,동남권,강남구,53,23,0.039,0.02,0.3,0.005
4148,20170615,동남권,서초구,52,20,0.049,0.018,0.4,0.007
4149,20170615,동남권,송파구,56,23,0.048,0.026,0.5,0.005
4150,20170616,도심권,중구,55,39,0.057,0.042,0.5,0.011
4151,20170616,도심권,종로구,60,40,0.063,0.036,0.6,0.006
4152,20170616,도심권,용산구,77,38,0.058,0.025,0.4,0.005
4153,20170616,서북권,서대문구,80,43,0.054,0.031,0.5,0.007
4154,20170616,서북권,마포구,59,37,0.062,0.024,0.5,0.006
4155,20170616,서북권,은평구,75,40,0.062,0.03,0.6,0.004
4156,20170616,동북권,동대문구,56,33,0.055,0.024,0.4,0.006
4157,20170616,동북권,중랑구,73,42,0.055,0.027,0.4,0.007
4158,20170616,동북권,성동구,71,35,0.061,0.025,0.7,0.005
4159,20170616,동북권,광진구,57,38,0.062,0.028,0.6,0.005
4160,20170616,동북권,노원구,63,40,0.073,0.029,0.5,0.005
4161,20170616,동북권,강북구,57,38,0.07,0.024,0.5,0.005
4162,20170616,동북권,도봉구,69,43,0.061,0.027,0.6,0.007
4163,20170616,동북권,성북구,75,42,0.048,0.034,0.7,0.006
4164,20170616,서남권,영등포구,71,36,0.066,0.029,0.7,0.005
4165,20170616,서남권,동작구,62,37,0.063,0.023,0.5,0.005
4166,20170616,서남권,관악구,70,43,0.059,0.022,0.5,0.005
4167,20170616,서남권,구로구,66,36,0.06,0.016,0.6,0.007
4168,20170616,서남권,강서구,72,36,0.06,0.026,0.4,0.009
4169,20170616,서남권,금천구,66,36,0.06,0.025,0.5,0.005
4170,20170616,서남권,양천구,72,42,0.055,0.024,0.5,0.005
4171,20170616,동남권,서초구,70,32,0.056,0.022,0.5,0.007
4172,20170616,동남권,강동구,75,32,0.063,0.025,0.5,0.004
4173,20170616,동남권,송파구,75,28,0.064,0.028,0.6,0.006
4174,20170616,동남권,강남구,73,36,0.046,0.026,0.4,0.006
4175,20170617,도심권,중구,41,29,0.063,0.021,0.5,0.01
4176,20170617,도심권,용산구,58,31,0.055,0.025,0.4,0.006
4177,20170617,도심권,종로구,44,30,0.065,0.029,0.5,0.006
4178,20170617,서북권,서대문구,57,32,0.057,0.028,0.5,0.009
4179,20170617,서북권,은평구,58,32,0.064,0.025,0.5,0.005
4180,20170617,서북권,마포구,44,30,0.063,0.021,0.5,0.008
4181,20170617,동북권,도봉구,57,36,0.064,0.024,0.5,0.007
4182,20170617,동북권,성북구,59,34,0.054,0.032,0.5,0.007
4183,20170617,동북권,동대문구,41,26,0.054,0.022,0.4,0.007
4184,20170617,동북권,중랑구,55,37,0.059,0.026,0.4,0.008
4185,20170617,동북권,성동구,64,28,0.062,0.025,0.6,0.005
4186,20170617,동북권,광진구,43,28,0.062,0.027,0.5,0.006
4187,20170617,동북권,노원구,52,34,0.066,0.032,0.5,0.005
4188,20170617,동북권,강북구,45,30,0.072,0.021,0.5,0.006
4189,20170617,서남권,양천구,52,33,0.059,0.02,0.5,0.006
4190,20170617,서남권,관악구,56,35,0.063,0.021,0.5,0.007
4191,20170617,서남권,동작구,47,28,0.064,0.023,0.4,0.005
4192,20170617,서남권,영등포구,54,27,0.065,0.027,0.6,0.007
4193,20170617,서남권,구로구,49,19,0.061,0.015,0.5,0.009
4194,20170617,서남권,강서구,50,27,0.063,0.02,0.3,0.009
4195,20170617,서남권,금천구,49,28,0.064,0.025,0.5,0.006
4196,20170617,동남권,송파구,56,24,0.064,0.028,0.5,0.006
4197,20170617,동남권,강남구,56,30,0.051,0.022,0.4,0.006
4198,20170617,동남권,강동구,56,26,0.067,0.025,0.5,0.005
4199,20170617,동남권,서초구,52,25,0.058,0.024,0.5,0.007
4200,20170618,도심권,종로구,37,25,0.05,0.027,0.5,0.004
4201,20170618,도심권,중구,35,25,0.048,0.021,0.4,0.007
4202,20170618,도심권,용산구,51,27,0.043,0.024,0.3,0.005
4203,20170618,서북권,서대문구,50,29,0.044,0.027,0.4,0.006
4204,20170618,서북권,은평구,45,26,0.055,0.019,0.4,0.002
4205,20170618,서북권,마포구,40,27,0.045,0.023,0.5,0.005
4206,20170618,동북권,동대문구,35,23,0.042,0.023,0.3,0.005
4207,20170618,동북권,노원구,40,26,0.056,0.023,0.4,0.003
4208,20170618,동북권,강북구,31,21,0.063,0.016,0.4,0.003
4209,20170618,동북권,도봉구,41,27,0.056,0.018,0.5,0.005
4210,20170618,동북권,성북구,46,26,0.044,0.028,0.4,0.004
4211,20170618,동북권,중랑구,45,30,0.046,0.024,0.3,0.006
4212,20170618,동북권,성동구,61,24,0.045,0.026,0.6,0.005
4213,20170618,동북권,광진구,37,24,0.046,0.028,0.5,0.005
4214,20170618,서남권,양천구,49,32,0.044,0.021,0.4,0.005
